11.00,0.23,0.32,0.24,0.02,0.98,0.21,7.30,0.57,7.76,2.96,0.62,3.60
11.00,0.23,0.30,0.25,0.02,0.98,0.22,7.30,0.56,7.69,2.98,0.63,6.25
11.00,0.24,0.24,0.28,0.56,0.44,0.24,7.10,0.47,6.17,3.11,0.73,9.23
11.00,0.00,0.99,0.00,0.10,0.90,0.00,7.10,0.18,2.08,2.86,0.60,2.33
11.00,0.24,0.28,0.25,0.04,0.96,0.23,7.30,0.54,7.87,2.89,0.66,5.88
11.00,0.08,0.08,0.08,0.45,0.55,0.76,7.40,0.87,10.73,3.05,0.66,4.00
11.00,0.31,0.08,0.31,0.43,0.57,0.31,7.40,0.74,9.39,3.05,0.63,16.92
12.00,0.00,0.99,0.00,0.73,0.27,0.00,8.30,0.02,0.21,2.91,0.58,2.17
12.00,0.21,0.35,0.24,0.01,0.99,0.19,8.00,0.41,6.10,2.95,0.71,2.44
12.00,0.19,0.42,0.22,0.01,0.99,0.16,7.70,0.38,5.72,3.04,0.71,2.36
12.00,0.16,0.54,0.19,0.01,0.99,0.12,7.20,0.33,4.90,3.00,0.74,3.78
12.00,0.00,0.99,0.00,0.91,0.09,0.00,8.40,0.01,0.15,2.98,0.59,2.00
12.00,0.23,0.32,0.24,0.02,0.98,0.21,8.30,0.57,7.76,2.97,0.73,1.80
12.00,0.23,0.30,0.25,0.02,0.98,0.22,8.00,0.56,7.69,2.97,0.74,2.50
12.00,0.24,0.24,0.28,0.56,0.44,0.24,7.50,0.47,6.17,3.08,0.80,2.77
12.00,0.00,0.99,0.00,0.01,0.99,0.00,8.40,0.19,2.08,2.95,0.79,2.80
12.00,0.24,0.27,0.25,0.04,0.96,0.23,8.40,0.54,7.87,2.92,0.71,2.40
12.00,0.05,0.05,0.36,0.45,0.55,0.53,8.40,0.87,10.73,3.17,0.74,1.83
12.00,0.28,0.15,0.28,0.43,0.57,0.28,8.00,0.74,9.39,3.26,0.74,2.89
1.00,0.00,0.99,0.00,0.59,0.41,0.00,7.80,0.02,0.30,2.94,0.61,2.00
1.00,0.21,0.36,0.24,0.01,0.99,0.19,7.50,0.41,6.08,3.04,0.71,2.00
1.00,0.19,0.43,0.22,0.01,0.99,0.16,7.00,0.38,5.69,3.14,0.73,2.50
1.00,0.16,0.51,0.20,0.01,0.99,0.13,6.40,0.33,4.88,3.08,0.68,3.43
1.00,0.00,0.99,0.00,0.91,0.09,0.00,8.30,0.01,0.15,2.93,0.58,1.67
1.00,0.23,0.29,0.25,0.02,0.98,0.23,8.30,0.57,7.78,3.10,0.74,3.80
1.00,0.24,0.28,0.25,0.02,0.98,0.23,8.00,0.56,7.66,3.23,0.75,2.60
1.00,0.25,0.24,0.29,0.56,0.44,0.22,7.20,0.47,6.23,3.05,0.84,1.90
1.00,0.00,0.99,0.00,0.01,0.99,0.00,8.70,0.19,2.12,2.92,0.83,1.40
1.00,0.24,0.29,0.25,0.04,0.96,0.23,8.70,0.54,7.84,2.96,0.72,2.33
1.00,0.05,0.05,0.45,0.46,0.54,0.46,9.20,0.85,10.79,3.10,0.66,2.00
1.00,0.30,0.09,0.30,0.44,0.56,0.30,8.20,0.73,9.50,3.38,0.71,1.22
2.00,0.00,0.99,0.00,0.70,0.30,0.00,5.20,0.02,0.30,2.89,0.57,2.83
2.00,0.21,0.36,0.24,0.01,0.99,0.19,4.60,0.40,6.08,2.94,0.64,3.40
2.00,0.19,0.43,0.22,0.01,0.99,0.16,4.20,0.37,5.69,2.97,0.60,5.00
2.00,0.16,0.51,0.20,0.01,0.99,0.13,3.80,0.33,4.88,2.97,0.75,2.25
2.00,0.00,0.99,0.00,0.91,0.09,0.00,5.30,0.01,0.15,2.95,0.59,1.80
2.00,0.23,0.29,0.25,0.02,0.98,0.23,4.80,0.57,7.78,2.96,0.69,4.17
2.00,0.24,0.28,0.25,0.02,0.98,0.23,4.40,0.56,7.66,3.13,0.67,2.00
2.00,0.25,0.24,0.29,0.56,0.44,0.22,4.00,0.48,6.23,3.05,0.82,2.60
2.00,0.00,0.99,0.00,0.01,0.99,0.00,5.30,0.19,2.12,2.85,0.78,1.60
2.00,0.24,0.29,0.25,0.04,0.96,0.23,5.10,0.54,7.84,2.86,0.67,2.29
2.00,0.05,0.05,0.44,0.46,0.54,0.46,4.60,0.85,10.79,3.39,0.71,2.00
2.00,0.32,0.03,0.33,0.44,0.56,0.33,4.40,0.73,9.50,3.02,0.69,1.88
3.00,0.00,0.99,0.00,0.90,0.10,0.00,4.50,0.02,0.30,2.92,0.56,1.57
3.00,0.21,0.36,0.24,0.01,0.99,0.19,4.40,0.40,6.08,2.89,0.68,1.50
3.00,0.19,0.43,0.22,0.01,0.99,0.16,4.20,0.37,5.69,2.98,0.67,1.56
3.00,0.16,0.51,0.20,0.01,0.99,0.13,3.90,0.32,4.88,2.97,0.65,2.17
3.00,0.00,0.99,0.00,0.91,0.09,0.00,4.60,0.01,0.15,2.86,0.58,2.56
3.00,0.25,0.24,0.27,0.02,0.98,0.24,4.60,0.57,7.78,2.91,0.64,2.33
3.00,0.24,0.28,0.25,0.02,0.98,0.23,4.60,0.56,7.66,2.97,0.69,2.00
3.00,0.25,0.24,0.29,0.56,0.44,0.22,4.20,0.47,6.23,2.93,0.74,1.70
3.00,0.00,0.99,0.00,0.01,0.99,0.00,4.60,0.19,2.12,2.86,0.75,2.10
3.00,0.26,0.22,0.27,0.04,0.96,0.25,4.70,0.53,7.84,2.91,0.68,1.00
3.00,0.06,0.06,0.26,0.46,0.54,0.61,5.00,0.84,10.79,3.11,0.67,1.00
3.00,0.23,0.04,0.35,0.44,0.56,0.39,4.70,0.72,9.50,3.00,0.68,1.43
4.00,0.00,0.99,0.00,0.90,0.10,0.00,2.00,0.02,0.30,2.89,0.56,3.00
4.00,0.21,0.36,0.24,0.01,0.99,0.19,1.80,0.40,6.08,2.88,0.55,1.78
4.00,0.19,0.43,0.22,0.01,0.99,0.16,1.70,0.37,5.69,2.89,0.55,1.75
4.00,0.16,0.51,0.20,0.01,0.99,0.13,1.60,0.32,4.88,2.92,0.58,2.00
4.00,0.00,0.99,0.00,0.91,0.09,0.00,2.00,0.01,0.15,2.90,0.58,2.64
4.00,0.13,0.05,0.43,0.02,0.98,0.39,2.00,0.57,7.78,2.94,0.63,2.50
4.00,0.31,0.08,0.32,0.02,0.98,0.29,2.00,0.56,7.66,2.89,0.64,2.17
4.00,0.26,0.20,0.30,0.56,0.44,0.23,1.90,0.47,6.23,2.92,0.72,2.67
4.00,0.00,0.99,0.00,0.01,0.99,0.00,2.10,0.19,2.12,2.87,0.71,2.91
4.00,0.32,0.04,0.33,0.04,0.96,0.31,2.20,0.53,7.84,2.85,0.63,2.29
4.00,0.08,0.08,0.08,0.46,0.54,0.77,2.30,0.84,10.79,2.94,0.69,1.00
4.00,0.08,0.08,0.09,0.44,0.56,0.76,2.20,0.72,9.50,2.90,0.65,3.25
5.00,0.00,0.99,0.00,0.90,0.10,0.00,0.70,0.02,0.30,2.89,0.54,4.38
5.00,0.21,0.36,0.24,0.01,0.99,0.19,0.60,0.39,6.08,2.85,0.48,3.50
5.00,0.19,0.43,0.22,0.01,0.99,0.16,0.50,0.37,5.69,2.94,0.47,3.00
5.00,0.16,0.51,0.20,0.01,0.99,0.13,0.40,0.32,4.88,2.89,0.50,2.14
5.00,0.00,0.99,0.00,0.91,0.09,0.00,0.70,0.01,0.15,2.87,0.57,4.45
5.00,0.06,0.05,0.47,0.02,0.98,0.42,0.70,0.56,7.78,2.90,0.54,3.56
5.00,0.32,0.04,0.34,0.02,0.98,0.30,0.70,0.55,7.66,2.91,0.52,2.40
5.00,0.31,0.07,0.35,0.56,0.44,0.27,0.60,0.47,6.23,2.90,0.64,4.00
5.00,0.00,0.99,0.00,0.01,0.99,0.00,0.80,0.19,2.12,2.89,0.58,3.50
5.00,0.31,0.04,0.34,0.04,0.96,0.31,0.90,0.53,7.84,2.86,0.56,2.18
5.00,0.08,0.08,0.08,0.46,0.54,0.77,0.90,0.84,10.79,3.02,0.57,2.43
5.00,0.08,0.08,0.08,0.44,0.56,0.77,0.80,0.72,9.50,2.96,0.56,2.91
6.00,0.00,0.99,0.00,0.90,0.10,0.00,0.20,0.02,0.30,2.89,0.53,3.62
6.00,0.21,0.36,0.24,0.01,0.99,0.19,0.20,0.40,6.08,2.86,0.41,3.69
6.00,0.19,0.43,0.22,0.01,0.99,0.16,0.10,0.38,5.69,2.88,0.40,2.75
6.00,0.16,0.51,0.20,0.01,0.99,0.13,0.10,0.33,4.88,2.90,0.42,3.38
6.00,0.00,0.99,0.00,0.91,0.09,0.01,0.20,0.01,0.15,2.87,0.57,3.25
6.00,0.10,0.05,0.44,0.02,0.98,0.40,0.20,0.57,7.78,2.94,0.44,9.23
6.00,0.09,0.05,0.43,0.02,0.98,0.42,0.20,0.56,7.66,2.87,0.43,4.08
6.00,0.31,0.03,0.37,0.56,0.44,0.29,0.20,0.47,6.23,2.88,0.56,5.43
6.00,0.00,0.99,0.00,0.03,0.97,0.00,0.30,0.19,2.12,2.85,0.54,6.36
6.00,0.16,0.05,0.42,0.04,0.96,0.38,0.30,0.53,7.84,2.86,0.45,7.21
6.00,0.08,0.08,0.08,0.46,0.54,0.77,0.20,0.84,10.79,2.91,0.49,11.92
6.00,0.07,0.07,0.18,0.44,0.56,0.69,0.30,0.72,9.50,2.97,0.49,5.09
7.00,0.00,0.98,0.00,0.90,0.10,0.01,0.20,0.02,0.30,2.86,0.53,7.20
7.00,0.21,0.37,0.23,0.01,0.99,0.19,0.20,0.41,6.08,2.86,0.38,7.38
7.00,0.16,0.47,0.19,0.02,0.98,0.18,0.20,0.39,5.69,2.90,0.38,6.20
7.00,0.14,0.55,0.18,0.03,0.97,0.13,0.20,0.34,4.88,2.89,0.41,6.75
7.00,0.00,0.99,0.00,0.91,0.09,0.01,0.30,0.01,0.15,2.89,0.57,7.59
7.00,0.04,0.05,0.48,0.02,0.98,0.43,0.20,0.58,7.78,2.91,0.39,30.18
7.00,0.06,0.06,0.43,0.02,0.98,0.45,0.20,0.57,7.66,2.95,0.38,8.27
7.00,0.32,0.03,0.37,0.56,0.44,0.28,0.20,0.47,6.23,2.87,0.51,4.87
7.00,0.00,0.99,0.00,0.11,0.89,0.01,0.30,0.20,2.12,2.89,0.53,16.53
7.00,0.26,0.04,0.36,0.04,0.96,0.33,0.30,0.55,7.84,2.92,0.40,11.06
7.00,0.05,0.05,0.35,0.46,0.54,0.54,0.20,0.85,10.79,3.15,0.42,21.35
7.00,0.08,0.05,0.42,0.44,0.56,0.46,0.30,0.74,9.50,3.04,0.42,5.64
8.00,0.00,0.99,0.00,0.90,0.10,0.01,0.30,0.02,0.30,2.88,0.53,13.82
8.00,0.13,0.42,0.23,0.09,0.91,0.22,0.30,0.42,6.08,2.93,0.38,12.94
8.00,0.05,0.66,0.05,0.09,0.91,0.24,0.30,0.39,5.69,2.89,0.38,14.63
8.00,0.09,0.60,0.17,0.10,0.90,0.15,0.20,0.34,4.88,2.98,0.40,14.58
8.00,0.00,0.98,0.00,0.91,0.09,0.02,0.30,0.01,0.15,2.89,0.57,14.18
8.00,0.07,0.18,0.28,0.07,0.93,0.47,0.30,0.59,7.78,2.92,0.38,83.53
8.00,0.10,0.21,0.17,0.07,0.93,0.53,0.30,0.59,7.66,2.94,0.38,28.88
8.00,0.28,0.16,0.32,0.66,0.34,0.25,0.40,0.48,6.23,3.00,0.49,10.65
8.00,0.00,0.99,0.00,0.11,0.89,0.00,0.40,0.20,2.12,2.86,0.52,33.00
8.00,0.07,0.10,0.19,0.10,0.90,0.64,0.40,0.56,7.84,2.86,0.38,26.41
8.00,0.08,0.08,0.09,0.46,0.54,0.76,0.50,0.87,10.79,3.02,0.39,39.82
8.00,0.08,0.08,0.10,0.44,0.56,0.75,0.50,0.75,9.50,3.05,0.38,12.81
9.00,0.00,0.99,0.00,0.90,0.10,0.01,0.90,0.02,0.30,2.94,0.53,27.82
9.00,0.16,0.41,0.22,0.09,0.91,0.21,0.90,0.42,6.08,2.91,0.38,34.29
9.00,0.16,0.48,0.18,0.09,0.91,0.18,0.80,0.39,5.69,3.02,0.39,25.76
9.00,0.16,0.52,0.19,0.10,0.90,0.13,0.70,0.34,4.88,3.00,0.40,39.29
9.00,0.00,0.99,0.00,0.91,0.09,0.01,1.00,0.01,0.15,2.89,0.58,29.65
9.00,0.10,0.44,0.12,0.16,0.84,0.35,1.00,0.59,7.78,2.96,0.38,88.53
9.00,0.11,0.42,0.14,0.15,0.85,0.33,1.10,0.59,7.66,3.13,0.39,51.76
9.00,0.25,0.24,0.29,0.93,0.07,0.22,1.00,0.48,6.23,3.01,0.49,25.94
9.00,0.00,0.99,0.00,0.11,0.89,0.01,1.10,0.20,2.12,2.91,0.52,41.71
9.00,0.23,0.28,0.24,0.24,0.76,0.25,1.20,0.56,7.84,2.88,0.39,38.12
9.00,0.08,0.08,0.08,0.46,0.54,0.77,1.30,0.87,10.79,3.28,0.40,47.76
9.00,0.08,0.08,0.08,0.57,0.43,0.77,1.30,0.75,9.50,3.18,0.39,30.06
10.00,0.00,0.99,0.00,0.90,0.10,0.00,4.10,0.02,0.30,2.88,0.54,25.41
10.00,0.21,0.36,0.24,0.05,0.95,0.19,3.90,0.41,6.08,2.93,0.44,24.82
10.00,0.19,0.43,0.22,0.04,0.96,0.16,3.80,0.39,5.69,3.00,0.45,18.71
10.00,0.16,0.51,0.20,0.09,0.91,0.13,3.60,0.34,4.88,2.96,0.44,57.44
10.00,0.00,0.99,0.00,0.91,0.09,0.00,4.20,0.01,0.15,2.93,0.58,25.29
10.00,0.23,0.29,0.25,0.12,0.88,0.23,4.10,0.58,7.78,2.97,0.43,48.07
10.00,0.24,0.28,0.25,0.03,0.97,0.23,4.00,0.58,7.66,3.03,0.50,40.81
10.00,0.25,0.24,0.29,0.93,0.07,0.22,3.90,0.47,6.23,3.07,0.49,31.47
10.00,0.00,0.99,0.00,0.11,0.89,0.00,4.20,0.19,2.12,2.91,0.56,17.94
10.00,0.24,0.29,0.25,0.05,0.95,0.23,4.10,0.55,7.84,2.97,0.49,24.19
10.00,0.08,0.08,0.08,0.46,0.54,0.77,4.20,0.86,10.79,3.00,0.45,24.44
10.00,0.23,0.12,0.28,0.61,0.39,0.37,4.10,0.74,9.50,3.16,0.45,45.12
11.00,0.00,0.99,0.00,0.76,0.24,0.00,7.20,0.02,0.30,2.92,0.58,5.91
11.00,0.21,0.36,0.24,0.01,0.99,0.19,7.20,0.40,6.08,2.89,0.61,6.38
11.00,0.19,0.43,0.22,0.01,0.99,0.16,7.10,0.38,5.69,2.97,0.63,5.67
11.00,0.16,0.51,0.20,0.01,0.99,0.13,6.80,0.33,4.88,2.93,0.59,15.67
11.00,0.00,0.99,0.00,0.91,0.09,0.00,7.20,0.01,0.15,2.92,0.59,5.92
11.00,0.23,0.29,0.25,0.02,0.98,0.23,7.30,0.57,7.78,2.97,0.62,3.60
11.00,0.24,0.28,0.25,0.02,0.98,0.23,7.30,0.57,7.66,3.02,0.67,6.25
11.00,0.25,0.24,0.29,0.62,0.38,0.22,7.10,0.47,6.23,3.13,0.78,9.23
11.00,0.00,0.99,0.00,0.03,0.97,0.00,7.10,0.19,2.12,2.87,0.66,2.33
11.00,0.24,0.29,0.25,0.04,0.96,0.23,7.30,0.54,7.84,2.92,0.64,5.88
11.00,0.08,0.08,0.08,0.46,0.54,0.77,7.40,0.85,10.79,3.27,0.67,4.00
11.00,0.16,0.04,0.40,0.44,0.56,0.40,7.40,0.74,9.50,3.08,0.67,16.92
12.00,0.00,0.99,0.00,0.80,0.20,0.00,8.30,0.02,0.30,2.90,0.59,2.17
12.00,0.21,0.36,0.24,0.01,0.99,0.19,8.00,0.40,6.08,2.97,0.74,2.44
12.00,0.19,0.43,0.22,0.01,0.99,0.16,7.70,0.38,5.69,2.94,0.67,2.36
12.00,0.16,0.51,0.20,0.01,0.99,0.13,7.20,0.33,4.88,3.12,0.78,3.78
12.00,0.00,0.99,0.00,0.91,0.09,0.00,8.40,0.01,0.15,2.92,0.59,2.00
12.00,0.23,0.28,0.26,0.02,0.98,0.23,8.30,0.58,7.78,3.00,0.72,1.80
12.00,0.24,0.28,0.25,0.02,0.98,0.23,8.00,0.56,7.66,2.99,0.65,2.50
12.00,0.25,0.24,0.29,0.56,0.44,0.22,7.50,0.47,6.23,3.01,0.84,2.77
12.00,0.00,0.99,0.00,0.01,0.99,0.00,8.40,0.19,2.12,2.95,0.73,2.80
12.00,0.24,0.29,0.25,0.04,0.96,0.23,8.40,0.54,7.84,2.87,0.72,2.40
12.00,0.06,0.06,0.26,0.46,0.54,0.62,8.40,0.85,10.79,3.55,0.73,1.83
12.00,0.05,0.05,0.45,0.44,0.56,0.45,8.00,0.74,9.50,2.99,0.74,2.89
1.00,0.00,0.99,0.00,0.61,0.39,0.00,7.80,0.02,0.24,2.95,0.61,2.00
1.00,0.21,0.38,0.23,0.01,0.99,0.18,7.50,0.40,6.07,2.93,0.70,2.00
1.00,0.19,0.44,0.22,0.01,0.99,0.16,7.00,0.38,5.72,2.99,0.71,2.50
1.00,0.15,0.56,0.18,0.01,0.99,0.11,6.40,0.33,4.87,3.13,0.71,3.43
1.00,0.00,0.99,0.00,0.91,0.09,0.00,8.30,0.01,0.15,2.91,0.59,1.67
1.00,0.24,0.31,0.24,0.02,0.98,0.21,8.30,0.58,7.80,2.99,0.70,3.80
1.00,0.24,0.28,0.25,0.02,0.98,0.23,8.00,0.56,7.75,3.32,0.73,2.60
1.00,0.24,0.24,0.28,0.55,0.45,0.23,7.20,0.47,6.15,3.30,0.84,1.90
1.00,0.00,0.99,0.00,0.01,0.99,0.00,8.70,0.19,2.12,2.92,0.83,1.40
1.00,0.24,0.27,0.26,0.04,0.96,0.23,8.70,0.53,7.86,2.89,0.66,2.33
1.00,0.24,0.04,0.36,0.46,0.54,0.36,9.20,0.85,10.66,3.25,0.73,2.00
1.00,0.22,0.05,0.37,0.44,0.56,0.37,8.20,0.74,9.50,3.11,0.73,1.22
2.00,0.00,0.99,0.00,0.73,0.27,0.00,5.20,0.02,0.24,2.87,0.58,2.83
2.00,0.21,0.38,0.23,0.01,0.99,0.18,4.60,0.40,6.07,2.90,0.70,3.40
2.00,0.19,0.44,0.22,0.01,0.99,0.16,4.20,0.37,5.72,3.05,0.62,5.00
2.00,0.15,0.56,0.18,0.01,0.99,0.11,3.80,0.32,4.87,3.09,0.70,2.25
2.00,0.00,0.99,0.00,0.91,0.09,0.00,5.30,0.01,0.15,2.91,0.58,1.80
2.00,0.24,0.31,0.24,0.02,0.98,0.21,4.80,0.58,7.80,2.97,0.71,4.17
2.00,0.24,0.28,0.25,0.02,0.98,0.23,4.40,0.56,7.75,2.94,0.65,2.00
2.00,0.24,0.24,0.28,0.55,0.45,0.23,4.00,0.47,6.15,3.13,0.80,2.60
2.00,0.00,0.99,0.00,0.01,0.99,0.00,5.30,0.19,2.12,2.91,0.79,1.60
2.00,0.24,0.27,0.26,0.04,0.96,0.23,5.10,0.53,7.86,2.92,0.73,2.29
2.00,0.31,0.08,0.31,0.46,0.54,0.31,4.60,0.85,10.66,3.21,0.67,2.00
2.00,0.32,0.03,0.32,0.44,0.56,0.32,4.40,0.74,9.50,3.16,0.71,1.88
3.00,0.00,0.99,0.00,0.91,0.09,0.00,4.50,0.02,0.24,2.87,0.56,1.57
3.00,0.21,0.38,0.23,0.01,0.99,0.18,4.40,0.40,6.07,2.92,0.64,1.50
3.00,0.19,0.44,0.22,0.01,0.99,0.16,4.20,0.37,5.72,2.91,0.59,1.56
3.00,0.15,0.56,0.18,0.01,0.99,0.11,3.90,0.32,4.87,2.93,0.68,2.17
3.00,0.00,0.99,0.00,0.91,0.09,0.00,4.60,0.01,0.15,2.86,0.58,2.56
3.00,0.24,0.29,0.25,0.02,0.98,0.22,4.60,0.57,7.80,2.97,0.67,2.33
3.00,0.28,0.11,0.32,0.02,0.98,0.29,4.60,0.55,7.75,2.96,0.64,2.00
3.00,0.24,0.24,0.28,0.55,0.45,0.23,4.20,0.47,6.15,2.94,0.80,1.70
3.00,0.00,0.99,0.00,0.01,0.99,0.00,4.60,0.19,2.12,2.93,0.70,2.10
3.00,0.27,0.16,0.30,0.04,0.96,0.27,4.70,0.53,7.86,2.89,0.68,1.00
3.00,0.25,0.04,0.34,0.46,0.54,0.37,5.00,0.85,10.66,3.03,0.71,1.00
3.00,0.18,0.04,0.39,0.44,0.56,0.39,4.70,0.74,9.50,2.98,0.71,1.43
4.00,0.00,0.99,0.00,0.91,0.09,0.00,2.00,0.02,0.24,2.92,0.56,3.00
4.00,0.21,0.38,0.23,0.01,0.99,0.18,1.80,0.39,6.07,2.91,0.60,1.78
4.00,0.19,0.44,0.22,0.01,0.99,0.16,1.70,0.37,5.72,2.87,0.59,1.75
4.00,0.15,0.56,0.18,0.01,0.99,0.11,1.60,0.32,4.87,2.93,0.59,2.00
4.00,0.00,0.99,0.00,0.91,0.09,0.00,2.00,0.01,0.15,2.88,0.58,2.64
4.00,0.14,0.07,0.42,0.02,0.98,0.37,2.00,0.57,7.80,2.90,0.62,2.50
4.00,0.10,0.05,0.39,0.02,0.98,0.46,2.00,0.56,7.75,2.90,0.61,2.17
4.00,0.24,0.24,0.28,0.55,0.45,0.23,1.90,0.47,6.15,2.91,0.71,2.67
4.00,0.00,0.99,0.00,0.01,0.99,0.00,2.10,0.19,2.12,2.86,0.70,2.91
4.00,0.15,0.05,0.43,0.04,0.96,0.38,2.20,0.53,7.86,2.84,0.59,2.29
4.00,0.07,0.07,0.15,0.46,0.54,0.71,2.30,0.84,10.66,2.89,0.64,1.00
4.00,0.07,0.07,0.21,0.44,0.56,0.66,2.20,0.73,9.50,3.01,0.63,3.25
5.00,0.00,0.99,0.00,0.91,0.09,0.00,0.70,0.02,0.24,2.88,0.54,4.38
5.00,0.21,0.38,0.23,0.01,0.99,0.18,0.60,0.39,6.07,2.87,0.48,3.50
5.00,0.19,0.44,0.22,0.01,0.99,0.16,0.50,0.37,5.72,2.89,0.48,3.00
5.00,0.15,0.56,0.18,0.01,0.99,0.11,0.40,0.32,4.87,2.90,0.48,2.14
5.00,0.00,0.99,0.00,0.91,0.09,0.00,0.70,0.01,0.15,2.86,0.58,4.45
5.00,0.19,0.05,0.40,0.02,0.98,0.35,0.70,0.57,7.80,2.88,0.53,3.56
5.00,0.07,0.09,0.11,0.02,0.98,0.73,0.70,0.55,7.75,2.90,0.50,2.40
5.00,0.24,0.24,0.28,0.55,0.45,0.23,0.60,0.47,6.15,2.90,0.64,4.00
5.00,0.00,0.99,0.00,0.01,0.99,0.00,0.80,0.18,2.12,2.89,0.58,3.50
5.00,0.15,0.05,0.43,0.04,0.96,0.38,0.90,0.53,7.86,2.88,0.56,2.18
5.00,0.08,0.08,0.08,0.46,0.54,0.77,0.90,0.84,10.66,2.90,0.56,2.43
5.00,0.07,0.07,0.19,0.44,0.56,0.68,0.80,0.73,9.50,2.93,0.58,2.91
6.00,0.00,1.00,0.00,0.91,0.09,0.00,0.20,0.02,0.24,2.89,0.53,3.62
6.00,0.20,0.38,0.23,0.01,0.99,0.18,0.20,0.40,6.07,2.87,0.40,3.69
6.00,0.19,0.44,0.22,0.01,0.99,0.16,0.10,0.38,5.72,2.86,0.40,2.75
6.00,0.15,0.56,0.18,0.01,0.99,0.11,0.10,0.32,4.87,2.92,0.42,3.38
6.00,0.00,0.98,0.00,0.91,0.09,0.01,0.20,0.01,0.15,2.89,0.57,3.25
6.00,0.16,0.05,0.42,0.02,0.98,0.37,0.20,0.57,7.80,2.88,0.44,9.23
6.00,0.08,0.09,0.08,0.02,0.98,0.75,0.20,0.56,7.75,2.89,0.43,4.08
6.00,0.24,0.24,0.28,0.55,0.45,0.23,0.20,0.47,6.15,2.87,0.55,5.43
6.00,0.00,0.99,0.00,0.04,0.96,0.00,0.30,0.19,2.12,2.88,0.54,6.36
6.00,0.07,0.06,0.38,0.04,0.96,0.49,0.30,0.53,7.86,2.89,0.45,7.21
6.00,0.12,0.05,0.35,0.46,0.54,0.49,0.20,0.84,10.66,3.05,0.49,11.92
6.00,0.06,0.06,0.34,0.44,0.56,0.55,0.30,0.74,9.50,2.95,0.49,5.09
7.00,0.00,0.99,0.00,0.91,0.09,0.01,0.20,0.02,0.24,2.90,0.53,7.20
7.00,0.07,0.40,0.11,0.01,0.99,0.42,0.20,0.41,6.07,2.86,0.38,7.38
7.00,0.18,0.45,0.21,0.03,0.97,0.16,0.20,0.39,5.72,2.97,0.38,6.20
7.00,0.15,0.56,0.18,0.05,0.95,0.11,0.20,0.33,4.87,2.92,0.41,6.75
7.00,0.00,0.95,0.00,0.91,0.09,0.04,0.30,0.01,0.15,2.88,0.57,7.59
7.00,0.07,0.08,0.32,0.02,0.98,0.53,0.20,0.58,7.80,2.92,0.39,30.18
7.00,0.08,0.09,0.08,0.02,0.98,0.75,0.20,0.57,7.75,2.87,0.38,8.27
7.00,0.24,0.24,0.28,0.55,0.45,0.23,0.20,0.48,6.15,3.02,0.50,4.87
7.00,0.00,0.99,0.00,0.09,0.91,0.01,0.30,0.19,2.12,2.87,0.53,16.53
7.00,0.05,0.06,0.42,0.04,0.96,0.48,0.30,0.54,7.86,2.86,0.39,11.06
7.00,0.28,0.03,0.34,0.46,0.54,0.34,0.20,0.86,10.66,3.03,0.41,21.35
7.00,0.06,0.06,0.33,0.44,0.56,0.56,0.30,0.75,9.50,2.99,0.42,5.64
8.00,0.00,0.99,0.00,0.91,0.09,0.01,0.30,0.02,0.24,2.85,0.53,13.82
8.00,0.14,0.40,0.16,0.09,0.91,0.30,0.30,0.42,6.07,2.88,0.38,12.94
8.00,0.06,0.64,0.07,0.09,0.91,0.23,0.30,0.39,5.72,2.89,0.38,14.63
8.00,0.14,0.57,0.17,0.10,0.90,0.12,0.20,0.34,4.87,3.06,0.40,14.58
8.00,0.00,0.99,0.00,0.91,0.09,0.01,0.30,0.01,0.15,2.94,0.57,14.18
8.00,0.09,0.16,0.36,0.07,0.93,0.39,0.30,0.60,7.80,3.01,0.38,83.53
8.00,0.08,0.10,0.08,0.14,0.86,0.74,0.30,0.58,7.75,3.04,0.38,28.88
8.00,0.24,0.24,0.28,0.55,0.45,0.23,0.40,0.48,6.15,3.13,0.49,10.65
8.00,0.00,0.99,0.00,0.09,0.91,0.01,0.40,0.20,2.12,2.83,0.52,33.00
8.00,0.09,0.11,0.12,0.13,0.87,0.68,0.40,0.55,7.86,2.88,0.38,26.41
8.00,0.09,0.05,0.33,0.46,0.54,0.53,0.50,0.87,10.66,3.27,0.39,39.82
8.00,0.05,0.05,0.40,0.44,0.56,0.50,0.50,0.76,9.50,3.16,0.40,12.81
9.00,0.00,1.00,0.00,0.91,0.09,0.00,0.90,0.02,0.24,2.93,0.53,27.82
9.00,0.13,0.49,0.15,0.09,0.91,0.23,0.90,0.42,6.07,2.97,0.38,34.29
9.00,0.12,0.55,0.14,0.09,0.91,0.20,0.80,0.39,5.72,3.05,0.39,25.76
9.00,0.12,0.60,0.15,0.10,0.90,0.12,0.70,0.34,4.87,3.02,0.40,39.29
9.00,0.00,0.98,0.00,0.91,0.09,0.01,1.00,0.01,0.15,2.92,0.58,29.65
9.00,0.09,0.46,0.12,0.16,0.84,0.32,1.00,0.59,7.80,3.01,0.38,88.53
9.00,0.22,0.28,0.24,0.15,0.85,0.27,1.10,0.58,7.75,3.07,0.39,51.76
9.00,0.24,0.24,0.28,0.74,0.26,0.23,1.00,0.49,6.15,3.02,0.49,25.94
9.00,0.00,0.99,0.00,0.09,0.91,0.00,1.10,0.20,2.12,2.91,0.52,41.71
9.00,0.23,0.27,0.25,0.23,0.77,0.24,1.20,0.55,7.86,2.91,0.40,38.12
